cmcRank,circulatingSupply,price,volume24h,fetched_on
87,6713599876.0,0.12018302118280737,85456221.4784346,2024 02 17 - 10:23:52 AM
87,6713599876.0,0.12035450274599271,85408997.20709081,2024 02 17 - 10:25:56 AM
87,6713599876.0,0.12035450274599271,85408997.20709081,2024 02 17 - 10:27:59 AM
87,6713599876.0,0.12004795916014109,85315223.19880527,2024 02 17 - 10:30:03 AM
87,6713599876.0,0.12004795916014109,85315223.19880527,2024 02 17 - 10:32:06 AM
87,6713599876.0,0.12006090323657942,85132146.52610879,2024 02 17 - 10:34:10 AM
87,6713599876.0,0.12008493473924105,85118088.39256735,2024 02 17 - 10:36:14 AM
87,6713599876.0,0.12008493473924105,85118088.39256735,2024 02 17 - 10:38:17 AM
87,6713599876.0,0.1200692605314096,85015935.57794575,2024 02 17 - 10:40:21 AM
87,6713599876.0,0.12003135964990938,84935598.95552884,2024 02 17 - 10:42:24 AM
87,6713599876.0,0.12003135964990938,84935598.95552884,2024 02 17 - 10:44:28 AM
87,6713599876.0,0.11981160018340499,84912046.22084557,2024 02 17 - 10:46:31 AM
87,6713599876.0,0.11981160018340499,84912046.22084557,2024 02 17 - 10:48:35 AM
87,6713599876.0,0.11960707322366623,84569244.6716964,2024 02 17 - 10:50:40 AM
87,6713599876.0,0.11960707322366623,84569244.6716964,2024 02 17 - 10:52:43 AM
87,6713599876.0,0.1196715668642315,84555726.83360034,2024 02 17 - 10:54:47 AM
87,6713599876.0,0.11971469660810105,84575331.66815317,2024 02 17 - 10:56:52 AM
87,6713599876.0,0.11971469660810105,84575331.66815317,2024 02 17 - 10:58:57 AM
87,6713599876.0,0.1195794808865264,84587668.39836696,2024 02 17 - 11:01:00 AM
87,6713599876.0,0.1196847400656252,84543111.91828544,2024 02 17 - 11:03:04 AM
87,6713599876.0,0.1196847400656252,84543111.91828544,2024 02 17 - 11:05:08 AM
87,6713599876.0,0.11968182459989006,84502353.76692776,2024 02 17 - 11:07:11 AM
87,6713599876.0,0.11967153196006025,84500456.59081185,2024 02 17 - 11:08:16 AM
87,6713599876.0,0.11967153196006025,84500456.59081185,2024 02 17 - 11:10:20 AM
87,6713599876.0,0.11979651252475368,84461032.89771076,2024 02 17 - 11:12:23 AM
87,6713599876.0,0.11979651252475368,84461032.89771076,2024 02 17 - 11:14:31 AM
87,6713599876.0,0.11986115395337119,84256939.3853413,2024 02 17 - 11:16:35 AM
87,6713599876.0,0.11990156700348234,84113385.87653615,2024 02 17 - 11:18:39 AM
87,6713599876.0,0.11986080002689416,84096916.71954513,2024 02 17 - 11:20:42 AM
87,6713599876.0,0.11986080002689416,84096916.71954513,2024 02 17 - 11:22:46 AM
87,6713599876.0,0.11986653096589286,83967854.23733972,2024 02 17 - 11:24:50 AM
87,6713599876.0,0.11986653096589286,83967854.23733972,2024 02 17 - 11:26:54 AM
87,6713599876.0,0.11983379378499093,83967202.09720765,2024 02 17 - 11:28:58 AM
88,6713599876.0,0.11987668025498487,83882726.21199402,2024 02 17 - 11:31:01 AM
87,6713599876.0,0.11998123175132143,83837381.21493343,2024 02 17 - 11:33:09 AM
87,6713599876.0,0.11998123175132143,83837381.21493343,2024 02 17 - 11:35:23 AM
87,6713599876.0,0.11986280038758995,83614259.23673299,2024 02 17 - 11:37:28 AM
87,6713599876.0,0.11986280038758995,83614259.23673299,2024 02 17 - 11:39:34 AM
87,6713599876.0,0.1198566819504928,83552712.56120065,2024 02 17 - 11:41:37 AM
87,6713599876.0,0.1198566819504928,83552712.56120065,2024 02 17 - 11:43:41 AM
87,6713599876.0,0.11991744709571091,83471313.9699294,2024 02 17 - 11:45:45 AM
87,6713599876.0,0.11991744709571091,83471313.9699294,2024 02 17 - 11:47:49 AM
87,6713599876.0,0.11998515823110298,83429182.53479432,2024 02 17 - 11:49:52 AM
87,6713599876.0,0.12002680771731286,83263087.1445712,2024 02 17 - 11:51:56 AM
89,6713599876.0,0.11986530488601542,83235945.32156563,2024 02 17 - 11:54:00 AM
89,6713599876.0,0.11986530488601542,83235945.32156563,2024 02 17 - 11:56:04 AM
89,6713599876.0,0.11973951877663704,83234150.35295647,2024 02 17 - 11:58:09 AM
89,6713599876.0,0.11973951877663704,83234150.35295647,2024 02 17 - 12:00:13 PM
89,6713599876.0,0.11977492676729326,83207127.17243262,2024 02 17 - 12:02:18 PM
89,6713599876.0,0.11977492676729326,83207127.17243262,2024 02 17 - 12:04:22 PM
88,6713599876.0,0.11991405165004207,83185917.02208224,2024 02 17 - 12:06:33 PM
88,6713599876.0,0.12000586485049132,83146978.75112659,2024 02 17 - 12:08:37 PM
88,6713599876.0,0.12003184563638382,83077674.98530087,2024 02 17 - 12:10:41 PM
88,6713599876.0,0.12003184563638382,83077674.98530087,2024 02 17 - 12:12:45 PM
88,6713599876.0,0.11998457854277653,82993094.22303651,2024 02 17 - 12:14:50 PM
88,6713599876.0,0.11998457854277653,82993094.22303651,2024 02 17 - 12:16:54 PM
88,6713599876.0,0.11978408537090268,82790586.54573855,2024 02 17 - 12:18:58 PM
88,6713599876.0,0.11978408537090268,82790586.54573855,2024 02 17 - 12:21:02 PM
87,6713599876.0,0.11982619637915105,82671243.29739492,2024 02 17 - 12:23:05 PM
87,6713599876.0,0.11983510088939094,82579736.59872754,2024 02 17 - 12:25:09 PM
87,6713599876.0,0.11983510088939094,82579736.59872754,2024 02 17 - 12:27:14 PM
88,6713599876.0,0.1198096310147957,82432104.84177525,2024 02 17 - 12:29:18 PM
88,6713599876.0,0.1198096310147957,82432104.84177525,2024 02 17 - 12:31:22 PM
