Last updated time : February 17, 2024 | 08:51:30 PM
id,name,symbol,cmcRank,circulatingSupply,price,volume24h,marketCap,marketCapByTotalSupply
6892,MultiversX,EGLD,50,26584521.0,56.54526508805135,33970888.43102188,1503228787.183868,1503520108.3896017
4030,Algorand,ALGO,51,8044639137.601987,0.18459702511352877,41461416.58287047,1485016452.9131904,1485016452.9131904
3602,Bitcoin SV,BSV,52,19637187.5,75.43525549864971,67403422.0368124,1481336256.3373904,1481336256.3373904
5665,Helium,HNT,53,160875441.82421333,9.155044989016018,25146032.07849738,1472821907.5285022,1472821907.5285022
25028,ORDI,ORDI,54,21000000.0,66.7880028202489,169904385.04929063,1402548059.2252269,1402548059.2252269
8646,Mina,MINA,55,1053730823.8400393,1.3295310966494434,57832768.50141294,1400967897.7933688,1498166604.407448
11092,Bitget Token,BGB,56,1400000000.0,0.9905727172429646,95529186.82702418,1386801804.1401505,1981145434.4859293
28298,Beam,BEAM,57,51707420636.703926,0.02675576642806807,32280931.69196371,1383471669.153517,1684412020.6206608
7278,Aave,AAVE,58,14735268.10081056,92.08941349582255,110222197.67215161,1356962197.1073475,1473430615.9331608
4558,Flow,FLOW,59,1489255165.0,0.9046159307075302,60889527.61399166,1347203947.1474714,1347203947.1836314
3155,Quant,QNT,60,12072738.0,106.14778231386511,18642151.11806099,1281494365.1563272,1579623786.4053888
2563,TrueUSD,TUSD,61,1288356471.81,0.9736754390604787,73543104.3496078,1254441053.356011,1254441053.356011
7950,Flare,FLR,62,34503146647.55245,0.03254866825099041,15029199.2196861,1123031473.8464565,3273087152.8978944
2416,Theta Network,THETA,63,1000000000.0,1.1148769759463153,21488071.67333127,1114876975.9463153,1114876975.9463153
3513,Fantom,FTM,64,2803634835.5265927,0.390777720727675,52503215.72155213,1095598030.7797918,1240719263.310368
6210,The Sandbox,SAND,65,2237731926.2233224,0.48577297695048166,179490161.50216606,1087029699.418639,1457318930.851445
2586,Synthetix,SNX,66,304619153.4094186,3.5621140710296704,32057405.77536386,1085088172.6648357,1169061274.0895257
6783,Axie Infinity,AXS,67,137327210.1860104,7.732849811809965,69272090.29579985,1061930691.4432781,2087869449.1886907
28932,Dymension,DYM,68,146000000.0,7.212900219166778,78890799.98063587,1053083431.9983495,7212900219.166778
28683,SATS,1000SATS,69,2100000000000.0,0.0004991626430871626,82193986.00273502,1048241550.4830414,1048241550.4830414
2011,Tezos,XTZ,70,971206019.404538,1.0407913242614235,28183321.28626172,1010822799.0667149,1032550797.658424
4066,Chiliz,CHZ,71,8888290621.684032,0.11210346671345073,136077093.26203012,996408191.8474321,996475259.5754701
2087,KuCoin Token,KCS,72,96496827.28902875,10.321726065438698,1658438.40371791,996013817.4613043,1486295805.5687754
23121,Blur,BLUR,73,1416219142.4086757,0.6896082394592714,88951347.8281925,976636389.484966,2068824718.3778143
16086,BitTorrent (New),BTT,74,968246428571000.0,1.0063530603167926e-06,35309985.76547392,974397756.5332305,996289529.7136247
12885,Astar,ASTR,75,5564849961.0,0.16441657202062765,22392334.56108951,914953554.3967434,1379610619.0920067
1966,Decentraland,MANA,76,1893095370.6427295,0.4799157098725152,90074842.09726086,908526208.6583778,1052541213.7485732
11156,dYdX (ethDYDX),ETHDYDX,77,295616430.29,2.9782940355283785,44300204.34173156,880432651.1368977,1596496639.9691632
1376,Neo,NEO,78,70538831.0,12.324771528936955,36973026.76782596,869374975.9932954,1232477152.8936956
28177,Pyth Network,PYTH,79,1510359218.822045,0.5680647330099319,83275293.90301107,857981806.3892343,5680641205.698023
14101,Ronin,RON,80,297382951.5428942,2.8271013763523345,32967008.27445523,840731751.6106358,2827101376.3523345
7334,Conflux,CFX,81,3746411427.62,0.22327895783632806,34671835.75763991,836494839.1851035,1110011565.372481
1765,EOS,EOS,82,1117494081.1459,0.7485118676067443,102949022.39341065,836457581.7180003,836457581.7180003
1042,Siacoin,SC,83,56461361444.1858,0.014367227826455064,343658617.82886636,811193243.2604433,811550607.30368
1720,IOTA,IOTA,84,3133816726.0,0.25687232040851743,19393444.048469,804990774.1426431,804990774.1426431
23095,Bonk,BONK,85,63333513043628.45,1.2592260197577362e-05,67050443.42871385,797512075.4720292,1178926067.5296967
7548,WEMIX,WEMIX,86,361779830.16366506,2.1871755441182437,2123784.52082027,791275996.8892199,2083874542.2496698
4846,Kava,KAVA,87,1082861700.0,0.7256706240919073,17223389.54055505,785800925.6442237,785800924.9185531
7653,Oasis Network,ROSE,88,6713599876.0,0.11586606998099823,59752509.46846309,777878433.057037,1158660699.8099823
12220,Osmosis,OSMO,89,492590761.0,1.5765908231553811,29953987.68416057,776614073.3637255,926055901.2453449
7431,Akash Network,AKT,90,228079699.318585,3.385269615168865,4078073.37454743,772111275.9400567,772111255.1527003
5632,Arweave,AR,91,65454185.0,11.759162169936669,38689393.26817719,769686376.1160362,769686376.1160362
4256,Klaytn,KLAY,92,3491205220.6587563,0.21809428033235695,17497029.41538863,761411890.0921389,1286595755.4703605
19891,USDD,USDD,93,739024715.838267,0.9994776462302271,14519103.77592783,738638683.4919935,738638683.4919935
4172,Terra Classic,LUNC,94,5780426622971.853,0.00012574875350786707,67089166.81161521,726881442.5824,856167935.5104412
1659,Gnosis,GNO,95,2589588.0,278.8421835921627,8434185.51935123,722086372.5240614,836526550.7764881
7080,Gala,GALA,96,27799861148.42234,0.025560051002199324,51893102.75676536,710565868.8077345,762431305.3758982
13631,Manta Network,MANTA,97,251000000.0,2.824298786210516,164430645.14917085,708898995.3388395,2824298786.210516
7501,WOO,WOO,98,1826517464.1074572,0.3835659195958012,12306372.95068111,700589850.7781676,855518724.1085657
9481,Pendle,PENDLE,99,238185588.24463487,2.931980380503441,44061408.08299336,698355471.6519405,757758684.2323076
17799,Axelar,AXL,100,569711781.662894,1.1791734387800505,5221790.20982238,671789000.696944,1337500028.3072312
