cmcRank,circulatingSupply,price,volume24h,fetched_on
78,65454185.0,14.275994864054697,106856351.1963518,2024 02 21 - 08:21:02 AM
79,65454185.0,14.238421815708417,106732874.36850967,2024 02 21 - 08:26:09 AM
78,65454185.0,14.2426126786202,106479121.4861801,2024 02 21 - 08:31:11 AM
79,65454185.0,14.221512486471493,106230933.58662362,2024 02 21 - 08:36:13 AM
78,65454185.0,14.251440574708008,105879835.74298133,2024 02 21 - 08:41:15 AM
78,65454185.0,14.263458411283512,105622487.50035523,2024 02 21 - 08:46:21 AM
78,65454185.0,14.266609731412533,105401538.10741124,2024 02 21 - 08:51:24 AM
78,65454185.0,14.26776473835348,104828066.6051194,2024 02 21 - 08:56:26 AM
78,65454185.0,14.310837354488987,103720289.4466128,2024 02 21 - 09:01:29 AM
78,65454185.0,14.308274463098664,102981589.08134861,2024 02 21 - 09:06:34 AM
78,65454185.0,14.34469136532444,102714722.52568129,2024 02 21 - 09:11:36 AM
78,65454185.0,14.282777556259427,102462632.97610761,2024 02 21 - 09:16:38 AM
78,65454185.0,14.256874933380615,102223218.51004177,2024 02 21 - 09:21:41 AM
78,65454185.0,14.296046792478313,101944250.20366317,2024 02 21 - 09:26:43 AM
79,65454185.0,14.295460386220965,101637257.15313132,2024 02 21 - 09:31:46 AM
79,65454185.0,14.277777303467285,101246589.76153885,2024 02 21 - 09:36:49 AM
79,65454185.0,14.279035845808341,100448346.6089895,2024 02 21 - 09:41:52 AM
80,65454185.0,14.236391284068528,100043520.67447913,2024 02 21 - 09:46:58 AM
80,65454185.0,14.126138236030597,99831795.88271862,2024 02 21 - 09:52:00 AM
80,65454185.0,14.14349272175502,99589680.37661548,2024 02 21 - 09:57:03 AM
80,65454185.0,14.1420042678682,99429717.44888814,2024 02 21 - 10:02:05 AM
81,65454185.0,14.03708893806775,98782570.34159824,2024 02 21 - 10:07:10 AM
80,65454185.0,14.047798187025675,98776787.18446103,2024 02 21 - 10:12:12 AM
80,65454185.0,14.041852120970015,98731610.73946095,2024 02 21 - 10:17:15 AM
81,65454185.0,14.036329697019632,98610579.11959535,2024 02 21 - 10:22:17 AM
81,65454185.0,14.014845154086458,98508450.53379883,2024 02 21 - 10:27:19 AM
81,65454185.0,14.012250831942875,98423625.90047315,2024 02 21 - 10:32:22 AM
82,65454185.0,14.01162029173542,98349300.34993939,2024 02 21 - 10:37:24 AM
80,65454185.0,14.098139690791953,98485900.48197593,2024 02 21 - 10:42:27 AM
80,65454185.0,14.10325121070429,98241173.73422804,2024 02 21 - 10:47:29 AM
80,65454185.0,14.096801599445985,98097510.52120125,2024 02 21 - 10:52:32 AM
81,65454185.0,14.115226479022866,97737233.72823651,2024 02 21 - 10:57:34 AM
81,65454185.0,14.087846023818186,97114770.9744749,2024 02 21 - 11:02:36 AM
81,65454185.0,14.080999630740935,96894290.08066404,2024 02 21 - 11:07:41 AM
81,65454185.0,14.079187590426926,96802052.48602149,2024 02 21 - 11:12:43 AM
81,65454185.0,14.024401849584672,96758878.48069088,2024 02 21 - 11:17:49 AM
80,65454185.0,14.063660367614052,96305692.9002986,2024 02 21 - 11:22:51 AM
79,65454185.0,14.083811622902752,96220537.99022448,2024 02 21 - 11:27:56 AM
79,65454185.0,14.088844496958131,96165650.58189502,2024 02 21 - 11:32:59 AM
80,65454185.0,14.076961990685962,96014962.85044187,2024 02 21 - 11:38:01 AM
80,65454185.0,14.054702011251951,95926429.17629628,2024 02 21 - 11:43:03 AM
80,65454185.0,14.073414924204902,95903180.3216776,2024 02 21 - 11:48:09 AM
80,65454185.0,14.02284886767677,95818631.98877406,2024 02 21 - 11:53:12 AM
80,65454185.0,14.00556465746902,95699601.88465625,2024 02 21 - 11:58:15 AM
82,65454185.0,13.924540587148476,95553343.50010417,2024 02 21 - 12:03:18 PM
82,65454185.0,13.896741325968236,95746586.01247872,2024 02 21 - 12:08:20 PM
82,65454185.0,13.862621176670315,95701894.81914085,2024 02 21 - 12:14:23 PM
82,65454185.0,13.872485085278134,95701129.36707047,2024 02 21 - 12:19:25 PM
82,65454185.0,13.786914678515341,95733571.89386912,2024 02 21 - 12:24:27 PM
82,65454185.0,13.742413562450539,95758959.36164628,2024 02 21 - 12:29:30 PM
82,65454185.0,13.70283957845973,95863403.7111783,2024 02 21 - 12:34:32 PM
82,65454185.0,13.673909025243333,95907997.85382795,2024 02 21 - 12:39:34 PM
82,65454185.0,13.690475446188147,96068173.30850299,2024 02 21 - 12:44:37 PM
82,65454185.0,13.705653441911254,96111302.39994445,2024 02 21 - 12:49:42 PM
82,65454185.0,13.725051448802986,96131069.66967596,2024 02 21 - 12:54:44 PM
82,65454185.0,13.724864549746354,96115223.58005252,2024 02 21 - 12:59:47 PM
83,65454185.0,13.699364252640004,96222363.45464084,2024 02 21 - 01:04:49 PM
82,65454185.0,13.770458471637468,96330619.16988859,2024 02 21 - 01:09:52 PM
82,65454185.0,13.73541734814755,96209748.08491458,2024 02 21 - 01:14:54 PM
82,65454185.0,13.711086163496672,96096896.53721036,2024 02 21 - 01:19:57 PM
82,65454185.0,13.698639976583296,95858110.79144016,2024 02 21 - 01:25:00 PM
82,65454185.0,13.700021261190305,95686943.56439593,2024 02 21 - 01:30:03 PM
82,65454185.0,13.729698052253093,95502432.57688,2024 02 21 - 01:35:06 PM
82,65454185.0,13.811662096987165,95620958.68977292,2024 02 21 - 01:40:09 PM
82,65454185.0,13.873811003214453,95504021.32012385,2024 02 21 - 01:45:11 PM
82,65454185.0,13.849773631185455,95347160.5254815,2024 02 21 - 01:50:13 PM
