cmcRank,circulatingSupply,price,volume24h,fetched_on
48,923281.38795834,2126.4300999472184,61070871.77593266,2024 02 21 - 09:41:52 AM
48,923281.38795834,2129.1298423085996,60621960.16822728,2024 02 21 - 09:46:58 AM
47,923281.38795834,2128.5734124515106,60655067.7762131,2024 02 21 - 09:52:00 AM
47,923281.38795834,2127.0916902065264,60624848.43539312,2024 02 21 - 09:57:03 AM
47,923281.38795834,2125.2227120795715,60841868.8578319,2024 02 21 - 10:02:05 AM
47,923281.38795834,2120.9296756768945,60911812.6351433,2024 02 21 - 10:07:10 AM
47,923281.38795834,2119.7970780606524,61360111.63597587,2024 02 21 - 10:12:12 AM
47,923281.38795834,2119.518683575878,61831318.03012444,2024 02 21 - 10:17:15 AM
48,923281.38795834,2120.037096043827,62106556.45501225,2024 02 21 - 10:22:17 AM
47,923281.38795834,2119.747198178365,61971725.00390439,2024 02 21 - 10:27:19 AM
47,923281.38795834,2120.3651482524156,62242289.30754413,2024 02 21 - 10:32:22 AM
48,923281.38795834,2121.168380061702,61875122.79394905,2024 02 21 - 10:37:24 AM
47,923281.38795834,2125.6794427903083,61582355.18971199,2024 02 21 - 10:42:27 AM
47,923281.38795834,2124.184978195649,61512976.45368359,2024 02 21 - 10:47:29 AM
47,923281.38795834,2124.140407530723,61483822.97297235,2024 02 21 - 10:52:32 AM
47,923281.38795834,2122.2116569452664,61472660.97982504,2024 02 21 - 10:57:34 AM
47,923281.38795834,2118.2277407472347,61447358.4017553,2024 02 21 - 11:02:36 AM
47,923281.38795834,2116.4271900224867,61441991.93794113,2024 02 21 - 11:07:41 AM
47,923281.38795834,2113.073250118611,61014209.57013999,2024 02 21 - 11:12:43 AM
47,923281.38795834,2111.540091492163,61109579.33844494,2024 02 21 - 11:17:49 AM
47,923281.38795834,2108.398216867824,60971859.22925664,2024 02 21 - 11:22:51 AM
47,923281.38795834,2109.93946628712,61210655.68263581,2024 02 21 - 11:27:56 AM
47,923281.38795834,2110.7107624782625,61542338.16540007,2024 02 21 - 11:32:59 AM
47,923281.38795834,2108.6799933186,62012640.11557738,2024 02 21 - 11:38:01 AM
47,923281.38795834,2104.345436172369,62291220.13697365,2024 02 21 - 11:43:03 AM
47,923281.38795834,2104.6078476238063,62868436.19133553,2024 02 21 - 11:48:09 AM
48,923281.38795834,2103.0559837374362,63075735.79026032,2024 02 21 - 11:53:12 AM
48,923281.38795834,2101.359092429137,63167408.47305105,2024 02 21 - 11:58:15 AM
48,923281.38795834,2101.728662103487,63262349.42702314,2024 02 21 - 12:03:18 PM
48,923281.38795834,2102.738365944166,63358175.35621205,2024 02 21 - 12:08:20 PM
47,923281.38795834,2103.2061194563835,63507478.81846236,2024 02 21 - 12:14:23 PM
47,923281.38795834,2103.903211384959,63788842.65874435,2024 02 21 - 12:19:25 PM
47,923281.38795834,2103.281007991836,63974639.84059042,2024 02 21 - 12:24:27 PM
47,923281.38795834,2103.6193798671984,64169372.45875207,2024 02 21 - 12:29:30 PM
47,923281.38795834,2102.9914463562322,64125548.92895085,2024 02 21 - 12:34:32 PM
47,923281.38795834,2098.919263849744,63928064.96978698,2024 02 21 - 12:39:34 PM
47,923281.38795834,2096.9355801873508,64231312.38413385,2024 02 21 - 12:44:37 PM
47,923281.38795834,2096.004717084294,64068086.6436356,2024 02 21 - 12:49:42 PM
47,923281.38795834,2095.911142451933,64233521.08170438,2024 02 21 - 12:54:44 PM
47,923281.38795834,2096.5630064070615,64285273.18661123,2024 02 21 - 12:59:47 PM
47,923281.38795834,2099.165483492477,64339715.20369094,2024 02 21 - 01:04:49 PM
47,923281.38795834,2096.263039406978,64294791.5753217,2024 02 21 - 01:09:52 PM
48,923281.38795834,2095.4914676467884,63830875.28097689,2024 02 21 - 01:14:54 PM
48,923281.38795834,2092.760244915604,63778283.21408778,2024 02 21 - 01:19:57 PM
48,923281.38795834,2088.3500523748485,63768750.20808391,2024 02 21 - 01:25:00 PM
48,923281.38795834,2087.4080971928693,63239240.68108352,2024 02 21 - 01:30:03 PM
48,923281.38795834,2086.154809322235,62112158.17711303,2024 02 21 - 01:35:06 PM
48,923281.38795834,2085.064542060632,62005256.00270415,2024 02 21 - 01:40:09 PM
48,923281.38795834,2087.348676436499,62366133.16053862,2024 02 21 - 01:45:11 PM
48,923281.38795834,2084.3149393211343,62235706.85823662,2024 02 21 - 01:50:13 PM
48,923281.38795834,2084.6250011565294,62647839.45325795,2024 02 21 - 01:55:16 PM
48,923281.38795834,2088.4365037915995,62593192.96905717,2024 02 21 - 02:00:18 PM
48,923281.38795834,2093.102407805194,62697218.40594868,2024 02 21 - 02:05:20 PM
48,923281.38795834,2093.2497278503797,62401130.24965905,2024 02 21 - 02:10:24 PM
48,923281.38795834,2092.736725010764,62436619.10949994,2024 02 21 - 02:15:26 PM
48,923281.38795834,2092.8037238717416,62463504.20551882,2024 02 21 - 02:20:28 PM
48,923281.38795834,2096.979529686249,62591396.45435149,2024 02 21 - 02:25:31 PM
48,923281.38795834,2100.6886113574474,62774513.94053739,2024 02 21 - 02:30:33 PM
48,923281.38795834,2093.585334022314,62192792.91175026,2024 02 21 - 02:35:49 PM
48,923281.38795834,2092.931240416107,62336585.24671926,2024 02 21 - 02:40:54 PM
48,923281.38795834,2088.782057033929,62664243.70126791,2024 02 21 - 02:45:56 PM
48,923281.38795834,2090.0823269339803,63070878.21243005,2024 02 21 - 02:50:59 PM
48,923281.38795834,2087.919819103659,62900941.0994916,2024 02 21 - 02:56:02 PM
