cmcRank,circulatingSupply,price,volume24h,fetched_on
27,1355429364.3898141,2.3590019500298665,89762804.9147084,2024 02 09 - 08:56:35 AM
27,1355429364.3898141,2.3565451785071367,89541157.66321178,2024 02 09 - 09:00:52 AM
27,1355429364.3898141,2.3536323138167914,89583923.35950302,2024 02 09 - 09:05:38 AM
27,1355429364.3898141,2.350444936397772,89585622.01692502,2024 02 09 - 09:10:26 AM
27,1355429364.3898141,2.3494115675857867,89633385.25574471,2024 02 09 - 09:14:41 AM
27,1355429364.3898141,2.3519511547220415,89715490.95524643,2024 02 09 - 09:19:09 AM
27,1355429364.3898141,2.3563114756052954,89683486.68289627,2024 02 09 - 09:24:04 AM
27,1355429364.3898141,2.355425945100064,89688335.24616559,2024 02 09 - 09:28:45 AM
27,1355429364.3898141,2.356794312019207,89328216.22510934,2024 02 09 - 09:33:31 AM
27,1355429364.3898141,2.356657130700393,89254838.31206062,2024 02 09 - 09:38:26 AM
27,1355429364.3898141,2.357608610035389,89376092.64687505,2024 02 09 - 09:43:07 AM
27,1355429364.3898141,2.35409305679022,89207526.24984902,2024 02 09 - 09:48:09 AM
27,1355429364.3898141,2.352980492265875,89151843.83688119,2024 02 09 - 09:52:27 AM
27,1355429364.3898141,2.3461746284950378,89076223.0414322,2024 02 09 - 09:56:58 AM
27,1355429364.3898141,2.349130918337045,88938909.96609414,2024 02 09 - 10:01:35 AM
27,1355429364.3898141,2.3499310917891623,88965824.80635512,2024 02 09 - 10:05:59 AM
26,1355429364.3898141,2.3546217846790727,89063486.58712424,2024 02 09 - 10:10:25 AM
26,1355429364.3898141,2.3542967343893575,89079356.84633347,2024 02 09 - 10:14:46 AM
26,1355429364.3898141,2.3574965778465504,89167797.22870365,2024 02 09 - 10:19:44 AM
26,1355429364.3898141,2.3585713315808152,89015856.47276612,2024 02 09 - 10:24:35 AM
26,1355429364.3898141,2.3674274168094995,89181015.23587145,2024 02 09 - 10:29:35 AM
26,1355429364.3898141,2.368972798176002,89089008.47605635,2024 02 09 - 10:34:14 AM
26,1355429364.3898141,2.371791635431727,89064208.64836077,2024 02 09 - 10:38:31 AM
26,1355429364.3898141,2.3722867908781984,89161536.7847138,2024 02 09 - 10:43:04 AM
26,1355429364.3898141,2.3772054102334743,89148284.9794577,2024 02 09 - 10:47:31 AM
26,1355429364.3898141,2.3739716340338237,89172836.15475024,2024 02 09 - 10:51:47 AM
26,1355429364.3898141,2.3806784424267042,89621030.08550373,2024 02 09 - 10:56:22 AM
26,1355429364.3898141,2.384509757932869,89708407.65217035,2024 02 09 - 11:00:57 AM
26,1355429364.3898141,2.384111344743276,89677975.8363582,2024 02 09 - 11:05:15 AM
26,1355429364.3898141,2.38478059064804,89588679.44179116,2024 02 09 - 11:09:50 AM
26,1355429364.3898141,2.382997148181986,89461628.42411935,2024 02 09 - 11:14:22 AM
26,1355429364.3898141,2.382425681571878,89371029.8123412,2024 02 09 - 11:18:57 AM
26,1355429364.3898141,2.3813621951146127,89310924.94512859,2024 02 09 - 11:25:11 AM
26,1355429364.3898141,2.379948805026633,89457436.22824295,2024 02 09 - 11:30:11 AM
26,1355429364.3898141,2.3766076842674027,89469666.91743882,2024 02 09 - 11:35:11 AM
26,1355429364.3898141,2.3688911750747605,89442013.86960898,2024 02 09 - 11:39:58 AM
26,1355429364.3898141,2.36428981142036,89472661.7402228,2024 02 09 - 11:44:17 AM
26,1355429364.3898141,2.367997856283448,89500675.33586203,2024 02 09 - 11:48:38 AM
26,1355429364.3898141,2.3651442444703883,89556518.0423036,2024 02 09 - 11:52:54 AM
26,1355429364.3898141,2.3713448194419184,89630210.29832111,2024 02 09 - 11:57:27 AM
26,1355429364.3898141,2.3698122111246613,89567281.7613678,2024 02 09 - 12:02:08 PM
26,1355429364.3898141,2.38412528076159,90160646.66815677,2024 02 09 - 12:07:07 PM
25,1355429364.3898141,2.3858071173661077,90293076.94740528,2024 02 09 - 12:11:30 PM
25,1355429364.3898141,2.3866417418569874,90372932.0587364,2024 02 09 - 12:16:19 PM
25,1355429364.3898141,2.3916593475335732,90636015.45250395,2024 02 09 - 12:20:42 PM
25,1355429364.3898141,2.3894280051587757,90684844.60965511,2024 02 09 - 12:25:04 PM
25,1355429364.3898141,2.387507015799996,90713067.34886353,2024 02 09 - 12:29:21 PM
25,1355429364.3898141,2.3882175048731713,90694942.63677306,2024 02 09 - 12:33:39 PM
25,1355429364.3898141,2.3930937872429756,90821778.7551087,2024 02 09 - 12:38:09 PM
25,1355429364.3898141,2.3896514188356375,90850381.37337303,2024 02 09 - 12:42:50 PM
25,1355429364.3898141,2.393769417275686,90942357.41742598,2024 02 09 - 12:47:47 PM
25,1355429364.3898141,2.396359294774726,90979837.5038119,2024 02 09 - 12:52:24 PM
25,1355429364.3898141,2.3964571283857894,90950988.02893862,2024 02 09 - 12:56:36 PM
25,1355429364.3898141,2.397107716447373,90901735.914812,2024 02 09 - 01:00:51 PM
25,1355429364.3898141,2.396267707022351,90822450.81205189,2024 02 09 - 01:05:20 PM
25,1355429364.3898141,2.39547555947804,90804022.16650674,2024 02 09 - 01:10:19 PM
25,1355429364.3898141,2.3965893410418593,90782691.68784127,2024 02 09 - 01:14:56 PM
25,1355429364.3898141,2.392330589936129,90745659.8707514,2024 02 09 - 01:19:47 PM
25,1355429364.3898141,2.388531892928761,90717293.33786115,2024 02 09 - 01:25:09 PM
25,1355429364.3898141,2.394536036579995,90832632.2151263,2024 02 09 - 01:29:46 PM
